height,weight,label 
178,77,normal
179,56,thin
172,74,fat
159,73,fat
198,61,thin
155,69,fat
156,41,thin
194,75,normal
174,64,normal
188,78,normal
191,47,thin
177,80,fat
179,77,normal
152,68,fat
159,50,normal
169,44,thin
183,53,thin
156,66,fat
192,79,normal
150,41,thin
162,53,normal
179,56,thin
181,55,thin
191,42,thin
196,64,thin
173,49,thin
171,63,normal
160,71,fat
160,67,fat
156,46,normal
170,64,normal
166,53,normal
163,78,fat
200,42,thin
186,42,thin
196,66,thin
169,57,normal
193,55,thin
171,51,thin
187,79,normal
181,68,normal
155,60,normal
194,78,normal
194,66,thin
150,51,normal
173,61,normal
155,40,thin
168,47,thin
180,57,thin
152,55,normal
177,49,thin
162,74,fat
167,76,fat
181,61,normal
193,55,thin
182,73,normal
194,63,thin
197,76,normal
173,53,thin
156,60,normal
180,60,normal
169,56,normal
172,80,fat
174,77,fat
190,80,normal
180,50,thin
176,68,normal
175,71,normal
172,63,normal
186,70,normal
192,59,thin
177,72,normal
156,70,fat
188,64,thin
178,78,normal
173,66,normal
157,78,fat
198,42,thin
189,56,thin
166,42,thin
193,56,thin
178,44,thin
187,59,thin
188,55,thin
155,45,normal
172,65,normal
179,42,thin
197,70,thin
190,67,normal
150,54,normal
172,45,thin
183,78,normal
169,79,fat
150,64,fat
169,44,thin
167,63,normal
192,73,normal
200,59,thin
183,59,thin
165,63,normal
200,42,thin
199,41,thin
169,64,normal
157,62,fat
156,66,fat
189,78,normal
173,68,normal
167,56,normal
176,60,normal
197,69,thin
163,45,thin
155,59,normal
193,77,normal
156,75,fat
178,59,normal
166,44,thin
181,63,normal
192,73,normal
154,66,fat
183,55,thin
198,51,thin
170,66,normal
196,73,normal
191,62,thin
200,77,normal
184,40,thin
152,64,fat
166,51,normal
186,53,thin
190,79,normal
190,65,thin
191,64,thin
176,77,normal
195,63,thin
158,58,normal
184,52,thin
189,55,thin
153,47,normal
196,53,thin
188,51,thin
174,43,thin
168,41,thin
180,42,thin
154,46,normal
152,69,fat
180,61,normal
168,60,normal
153,78,fat
163,54,normal
182,60,thin
199,54,thin
174,41,thin
151,49,normal
182,44,thin
200,75,normal
190,60,thin
160,53,normal
189,52,thin
168,60,normal
182,65,normal
186,77,normal
188,72,normal
178,79,normal
179,79,normal
199,65,thin
186,68,normal
185,46,thin
156,74,fat
155,58,normal
159,76,fat
174,41,thin
200,43,thin
179,45,thin
180,73,normal
179,60,normal
172,80,fat
179,62,normal
188,58,thin
158,63,fat
197,67,thin
182,46,thin
174,40,thin
159,64,fat
188,70,normal
154,63,fat
174,58,normal
154,54,normal
180,52,thin
175,65,normal
176,44,thin
161,50,normal
161,54,normal
157,78,fat
156,60,normal
196,55,thin
186,57,thin
171,57,normal
183,73,normal
173,40,thin
195,55,thin
166,57,normal
150,66,fat
171,63,normal
186,54,thin
181,77,normal
199,80,normal
185,75,normal
174,63,normal
156,73,fat
179,72,normal
168,66,normal
171,65,normal
164,71,fat
193,70,normal
193,42,thin
168,65,normal
152,67,fat
158,75,fat
169,43,thin
165,50,thin
174,72,normal
196,68,thin
159,61,normal
174,78,fat
192,65,thin
187,56,thin
184,43,thin
160,42,thin
167,59,normal
160,64,normal
197,68,thin
177,67,normal
189,72,normal
153,61,fat
169,54,normal
174,59,normal
171,54,thin
182,45,thin
165,59,normal
176,61,normal
175,51,thin
165,73,fat
158,70,fat
155,78,fat
161,45,thin
151,60,fat
192,55,thin
197,55,thin
184,63,normal
200,66,thin
186,44,thin
166,70,fat
162,44,thin
176,47,thin
182,40,thin
188,72,normal
197,71,thin
170,62,normal
165,47,thin
150,70,fat
186,78,normal
174,44,thin
166,56,normal
190,75,normal
177,56,thin
177,62,normal
194,75,normal
180,56,thin
150,45,normal
199,68,thin
156,42,thin
167,50,thin
185,74,normal
154,66,fat
167,54,normal
184,71,normal
167,73,fat
186,41,thin
170,67,normal
180,67,normal
165,43,thin
196,49,thin
176,53,thin
172,43,thin
170,45,thin
185,44,thin
190,73,normal
153,48,normal
169,66,normal
185,66,normal
188,49,thin
183,78,normal
199,74,normal
166,57,normal
168,40,thin
162,74,fat
166,66,normal
161,42,thin
171,64,normal
192,42,thin
190,73,normal
161,63,normal
163,66,normal
192,78,normal
168,56,normal
194,42,thin
183,71,normal
164,60,normal
169,66,normal
200,78,normal
178,43,thin
161,59,normal
152,72,fat
180,42,thin
197,42,thin
181,61,normal
156,79,fat
158,73,fat
180,44,thin
171,56,normal
174,70,normal
184,65,normal
198,64,thin
171,67,normal
173,70,normal
162,66,fat
179,57,thin
191,78,normal
168,40,thin
194,59,thin
186,67,normal
167,72,fat
152,55,normal
169,62,normal
176,56,thin
174,40,thin
196,72,normal
185,67,normal
166,61,normal
157,61,normal
184,48,thin
164,76,fat
170,75,fat
189,56,thin
169,64,normal
189,66,thin
159,53,normal
172,79,fat
150,49,normal
185,74,normal
186,80,normal
150,47,normal
156,45,thin
153,57,normal
185,77,normal
173,79,fat
200,64,thin
154,72,fat
152,76,fat
194,48,thin
172,51,thin
195,65,thin
154,72,fat
158,65,fat
155,78,fat
187,47,thin
198,75,normal
185,56,thin
157,48,normal
174,46,thin
184,61,thin
181,74,normal
192,77,normal
181,46,thin
195,63,thin
200,78,normal
174,58,normal
153,64,fat
165,76,fat
174,57,normal
165,63,normal
175,69,normal
197,43,thin
178,76,normal
161,62,normal
164,70,fat
175,69,normal
164,76,fat
151,61,fat
174,56,thin
191,53,thin
188,57,thin
174,55,thin
198,45,thin
179,64,normal
152,66,fat
152,54,normal
163,72,fat
151,67,fat
197,47,thin
168,66,normal
190,72,normal
187,69,normal
164,59,normal
179,72,normal
178,61,normal
195,59,thin
171,49,thin
159,60,normal
196,60,thin
150,49,normal
166,71,fat
168,74,fat
185,58,thin
155,54,normal
162,75,fat
151,72,fat
194,74,normal
188,80,normal
157,66,fat
171,79,fat
181,65,normal
178,79,normal
171,78,fat
198,40,thin
190,43,thin
187,72,normal
171,55,normal
178,72,normal
189,40,thin
165,52,normal
186,51,thin
198,72,thin
171,67,normal
165,53,normal
199,48,thin
192,57,thin
192,44,thin
169,67,normal
170,63,normal
188,40,thin
180,75,normal
196,60,thin
191,41,thin
184,73,normal
157,69,fat
170,64,normal
196,59,thin
191,42,thin
195,60,thin
196,60,thin
195,57,thin
179,60,normal
195,42,thin
155,57,normal
189,74,normal
153,55,normal
165,50,thin
181,74,normal
183,72,normal
185,42,thin
173,79,fat
182,80,normal
200,67,thin
180,53,thin
165,51,normal
170,59,normal
191,51,thin
189,46,thin
152,49,normal
190,46,thin
156,58,normal
176,76,normal
151,40,thin
153,69,fat
169,47,thin
170,62,normal
160,50,normal
151,80,fat
166,47,thin
176,71,normal
150,77,fat
163,74,fat
198,67,thin
170,80,fat
160,71,fat
179,57,thin
169,67,normal
151,57,normal
189,40,thin
160,41,thin
177,42,thin
163,70,fat
194,64,thin
179,55,thin
191,72,normal
151,60,fat
180,42,thin
164,52,normal
168,68,normal
159,69,fat
192,77,normal
186,60,thin
155,72,fat
151,45,normal
168,43,thin
152,77,fat
183,41,thin
185,51,thin
179,44,thin
180,49,thin
173,77,fat
157,69,fat
182,53,thin
187,72,normal
194,53,thin
180,72,normal
178,58,thin
165,72,fat
178,46,thin
169,40,thin
190,40,thin
186,58,thin
181,48,thin
172,78,fat
194,55,thin
195,58,thin
157,78,fat
184,46,thin
158,45,thin
160,42,thin
187,46,thin
200,52,thin
158,68,fat
198,65,thin
157,68,fat
174,41,thin
153,40,thin
150,63,fat
167,54,normal
198,67,thin
160,58,normal
182,54,thin
198,46,thin
153,54,normal
156,47,normal
156,54,normal
199,43,thin
187,71,normal
180,45,thin
172,66,normal
192,61,thin
165,58,normal
198,48,thin
172,79,fat
192,45,thin
173,72,normal
159,58,normal
163,54,normal
157,61,normal
186,46,thin
164,50,normal
163,63,normal
187,73,normal
183,52,thin
182,67,normal
159,47,normal
178,60,normal
150,74,fat
154,42,thin
196,53,thin
185,60,thin
164,73,fat
194,46,thin
179,58,thin
199,53,thin
152,50,normal
161,79,fat
184,55,thin
191,56,thin
166,57,normal
176,72,normal
188,62,thin
179,55,thin
154,62,fat
159,75,fat
170,80,fat
162,47,thin
154,64,fat
180,41,thin
161,67,fat
190,77,normal
195,57,thin
150,43,normal
152,61,fat
151,75,fat
181,79,normal
169,65,normal
183,71,normal
152,50,normal
191,41,thin
159,58,normal
155,51,normal
178,52,thin
168,72,fat
158,50,normal
173,71,normal
198,71,thin
172,40,thin
179,60,normal
161,73,fat
175,72,normal
151,69,fat
176,59,normal
168,64,normal
194,70,normal
197,80,normal
165,72,fat
190,65,thin
154,62,fat
192,49,thin
191,54,thin
183,79,normal
159,72,fat
168,52,thin
162,62,normal
185,63,thin
196,64,thin
186,56,thin
161,70,fat
167,45,thin
157,53,normal
174,69,normal
158,60,normal
197,44,thin
184,70,normal
197,63,thin
171,64,normal
198,80,normal
196,54,thin
173,52,thin
163,55,normal
171,68,normal
159,68,fat
159,72,fat
166,55,normal
172,74,fat
190,67,normal
182,53,thin
191,48,thin
156,55,normal
158,55,normal
173,65,normal
197,72,normal
160,52,normal
191,51,thin
178,50,thin
185,53,thin
179,42,thin
184,53,thin
152,74,fat
163,77,fat
164,61,normal
183,75,normal
187,43,thin
170,77,fat
184,54,thin
196,58,thin
173,53,thin
189,45,thin
169,59,normal
174,47,thin
184,63,normal
151,68,fat
158,51,normal
191,62,thin
185,41,thin
159,64,fat
187,44,thin
199,72,thin
183,41,thin
154,45,normal
168,41,thin
195,73,normal
166,68,normal
161,47,thin
158,41,thin
188,59,thin
189,68,normal
190,52,thin
200,66,thin
170,78,fat
192,49,thin
197,75,normal
198,65,thin
171,41,thin
188,68,normal
197,50,thin
153,76,fat
191,54,thin
194,67,thin
158,40,thin
193,54,thin
195,79,normal
166,43,thin
183,59,thin
158,47,normal
165,78,fat
165,51,normal
164,41,thin
191,55,thin
170,44,thin
186,70,normal
166,61,normal
174,52,thin
162,73,fat
154,65,fat
150,48,normal
200,75,normal
171,48,thin
169,56,normal
196,41,thin
161,50,normal
166,54,normal
181,54,thin
162,57,normal
155,64,fat
183,40,thin
162,56,normal
166,74,fat
156,46,normal
182,73,normal
165,54,normal
183,71,normal
170,62,normal
179,58,thin
170,62,normal
186,72,normal
195,67,thin
195,56,thin
172,66,normal
194,68,thin
180,41,thin
173,41,thin
194,65,thin
174,72,normal
152,73,fat
186,47,thin
173,80,fat
151,41,thin
168,47,thin
194,58,thin
163,62,normal
152,55,normal
189,52,thin
161,50,normal
200,53,thin
176,71,normal
178,51,thin
168,46,thin
189,70,normal
153,50,normal
153,69,fat
192,79,normal
159,41,thin
151,53,normal
195,41,thin
173,58,normal
179,76,normal
173,63,normal
176,48,thin
163,49,thin
162,42,thin
168,60,normal
152,70,fat
153,47,normal
183,52,thin
188,75,normal
177,76,normal
163,63,normal
160,54,normal
165,52,normal
153,48,normal
168,80,fat
158,72,fat
152,62,fat
166,40,thin
182,57,thin
184,64,normal
170,72,normal
190,75,normal
171,44,thin
179,42,thin
187,70,normal
179,57,thin
189,72,normal
200,75,normal
188,40,thin
183,45,thin
178,66,normal
183,48,thin
172,64,normal
155,77,fat
152,47,normal
193,79,normal
178,74,normal
197,51,thin
193,49,thin
178,47,thin
180,66,normal
192,74,normal
160,60,normal
192,76,normal
151,51,normal
182,52,thin
152,57,normal
164,62,normal
171,55,normal
153,51,normal
199,65,thin
162,67,fat
196,56,thin
169,63,normal
181,66,normal
199,58,thin
182,74,normal
153,77,fat
199,52,thin
160,51,normal
179,48,thin
184,43,thin
174,74,normal
178,73,normal
176,58,normal
191,70,normal
177,57,thin
162,60,normal
160,59,normal
162,66,fat
199,63,thin
174,42,thin
162,42,thin
154,65,fat
178,66,normal
157,40,thin
185,72,normal
170,63,normal
155,57,normal
198,64,thin
183,44,thin
171,40,thin
162,54,normal
177,76,normal
182,48,thin
199,64,thin
189,54,thin
178,59,normal
195,65,thin
175,76,normal
156,54,normal
188,65,thin
183,75,normal
183,70,normal
154,57,normal
185,46,thin
181,60,thin
179,74,normal
165,48,thin
180,64,normal
197,44,thin
152,61,fat
194,40,thin
195,64,thin
160,71,fat
168,74,fat
159,67,fat
183,61,thin
151,53,normal
173,63,normal
151,45,normal
175,43,thin
168,40,thin
174,43,thin
192,74,normal
175,73,normal
192,77,normal
181,60,thin
152,59,fat
157,46,normal
150,44,normal
173,67,normal
183,77,normal
190,75,normal
182,56,thin
182,56,thin
172,75,fat
181,63,normal
183,80,normal
172,57,normal
195,64,thin
156,44,thin
184,57,thin
165,58,normal
199,63,thin
175,42,thin
190,52,thin
173,66,normal
168,67,normal
171,73,normal
197,48,thin
172,77,fat
193,77,normal
177,76,normal
158,58,normal
186,48,thin
182,53,thin
169,59,normal
174,44,thin
161,57,normal
168,60,normal
180,69,normal
193,71,normal
200,40,thin
177,71,normal
185,42,thin
167,41,thin
196,52,thin
158,68,fat
168,41,thin
181,74,normal
151,56,normal
176,60,normal
180,60,normal
187,61,thin
167,78,fat
155,78,fat
177,63,normal
156,73,fat
166,41,thin
173,68,normal
177,58,normal
199,70,thin
197,49,thin
168,46,thin
182,49,thin
200,45,thin
185,56,thin
179,55,thin
173,46,thin
190,51,thin
166,74,fat
162,79,fat
163,40,thin
188,48,thin
185,55,thin
182,61,thin
191,73,normal
192,54,thin
184,56,thin
159,57,normal
152,61,fat
186,60,thin
192,65,thin
175,43,thin
196,47,thin
170,70,normal
178,49,thin
167,70,fat
156,75,fat
164,66,normal
168,54,normal
188,54,thin
154,48,normal
167,40,thin
172,45,thin
195,56,thin
170,40,thin
182,63,normal
190,66,thin
181,41,thin
169,66,normal
175,63,normal
198,44,thin
178,41,thin
154,79,fat
191,52,thin
197,51,thin
170,41,thin
151,80,fat
158,43,thin
197,72,normal
157,76,fat
173,46,thin
183,40,thin
169,66,normal
153,61,fat
155,48,normal
175,40,thin
179,57,thin
151,53,normal
199,44,thin
194,54,thin
193,77,normal
189,71,normal
196,74,normal
194,47,thin
184,45,thin
165,59,normal
152,74,fat
157,74,fat
200,73,thin
164,64,normal
158,60,normal
185,80,normal
193,62,thin
190,50,thin
175,43,thin
159,56,normal
173,77,fat
174,50,thin
192,59,thin
182,73,normal
168,43,thin
197,70,thin
166,58,normal
197,47,thin
171,76,fat
190,58,thin
163,45,thin
172,69,normal
175,56,thin
168,62,normal
200,78,normal
163,51,normal
157,49,normal
184,51,thin
163,51,normal
191,48,thin
150,51,normal
183,66,normal
163,40,thin
162,51,normal
189,66,thin
150,51,normal
178,72,normal
192,66,thin
172,43,thin
156,50,normal
165,76,fat
151,50,normal
168,54,normal
164,62,normal
186,53,thin
183,46,thin
191,53,thin
167,66,normal
167,63,normal
160,44,thin
191,52,thin
180,45,thin
164,80,fat
155,67,fat
173,52,thin
196,53,thin
171,78,fat
193,68,thin
174,49,thin
195,62,thin
169,79,fat
164,57,normal
180,79,normal
188,66,normal
193,53,thin
197,45,thin
193,72,normal
167,53,normal
